OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1085,1970-01-01 00:00:01.085,0,0,0,0.38,0,1,1,0,0,13.34,22.47,23.69,23.6,0,0.51,16,10,0
2172,1970-01-01 00:00:02.172,0,0,0,0.39,0,1,1,0,0,13.33,22.55,23.8,23.61,0,0.51,16,10,0
3172,1970-01-01 00:00:03.172,0,0,0,0.39,0,1,1,0,0,13.33,22.64,23.91,23.7,0,0.51,16,10,0
4172,1970-01-01 00:00:04.172,0,0,0,0.39,0,1,1,0,0,13.32,22.66,23.88,23.73,0,0.51,16,10,0
5172,1970-01-01 00:00:05.172,0,0,0,0.39,0,1,1,0,0,13.31,22.62,23.82,23.78,0,0.51,16,10,0
6172,1970-01-01 00:00:06.172,0,0,0,0.39,0,1,1,0,0,13.32,22.64,23.94,23.7,0,0.52,16,10,0
7172,1970-01-01 00:00:07.172,0,0,0,0.39,0,1,1,0,0,13.31,22.55,23.94,23.69,0,0.52,16,10,0
8172,1970-01-01 00:00:08.172,0,0,0,0.39,0,1,1,0,0,13.31,22.69,23.83,23.76,0,0.52,16,10,0
9172,1970-01-01 00:00:09.172,0,0,0,0.39,0,1,1,0,0,13.3,22.63,23.87,23.67,0,0.52,16,10,0
10172,1970-01-01 00:00:10.172,0,0,0,0.39,0,1,1,0,0,13.31,22.64,23.89,23.77,0,0.52,16,10,0
11172,1970-01-01 00:00:11.172,0,0,0,0.39,0,1,1,0,0,13.3,22.74,23.88,23.71,0,0.52,16,10,0
12172,1970-01-01 00:00:12.172,0,0,0,0.39,0,1,1,0,0,13.3,22.7,23.91,23.76,0,0.52,16,10,0
13172,1970-01-01 00:00:13.172,0,0,0,0.39,0,1,1,0,0,13.29,22.73,23.91,23.85,0,0.52,16,10,0
14172,1970-01-01 00:00:14.172,0,0,0,0.39,0,1,1,0,0,13.29,22.74,23.93,23.78,0,0.52,16,10,0
15220,1970-01-01 00:00:15.220,0,0,0,0.39,0,1,1,0,0,13.3,22.73,23.94,23.83,0,0.52,16,10,0
16307,1970-01-01 00:00:16.307,0,0,0,0.39,0,1,1,0,0,13.23,22.7,23.93,23.73,0,0.52,16,10,0
17393,1970-01-01 00:00:17.393,0,0,0,0.39,0,1,1,0,0,13.22,22.71,24.02,23.8,0,0.52,16,10,0
18480,1970-01-01 00:00:18.480,0,0,0,0.39,0,1,1,0,0,13.21,22.75,24,23.84,0,0.52,16,10,0
19567,1970-01-01 00:00:19.567,0,0,0,0.39,0,1,1,0,0,13.26,22.84,24.09,23.91,0,0.52,16,10,0
