OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
4260,1970-01-01 00:00:04.260,0,0,0,0.31,0,1,0.9,0,0,13.12,45.7,45.73,42,0,-0.19,17,10,0
5260,1970-01-01 00:00:05.260,0,0,0,0.26,0,1,0.9,0,0,13.13,45.69,45.67,41.98,0,-0.19,17,10,0
7260,1970-01-01 00:00:07.260,0,0,0,0.29,0,1,0.9,0,0,13.11,45.8,45.8,41.96,0,-0.2,17,10,0
8260,1970-01-01 00:00:08.260,0,0,0,0.29,0,1,0.9,0,0,13.09,45.82,45.74,41.87,0,-0.2,17,10,0
9260,1970-01-01 00:00:09.260,0,0,0,0.26,0,1,0.9,0,0,13.05,45.8,45.74,41.96,0,-0.2,17,10,0
10260,1970-01-01 00:00:10.260,0,0,0,0.29,0,1,0.9,0,0,13.06,45.84,45.8,41.94,0,-0.2,17,10,0
11260,1970-01-01 00:00:11.260,0.83,0.06,0,0.29,0,1,0.9,999,0,13.07,45.82,45.85,41.96,0,-0.2,17,10,0
12260,1970-01-01 00:00:12.260,-0,0.12,0,0.26,0,1,0.9,999,0,13.08,45.9,45.74,41.98,0,-0.2,17,10,0
13260,1970-01-01 00:00:13.260,0.78,0.23,0,0.28,0,1,0.9,999,0,13.06,45.92,45.88,41.91,0,-0.2,17,10,0
14260,1970-01-01 00:00:14.260,0.94,0.35,0,0.28,0,1,0.9,999,0,13.05,45.91,45.86,42,0,-0.2,17,10,0
15302,1970-01-01 00:00:15.302,0.6,0.53,0,0.28,0,1,0.9,999,0,13.05,45.88,45.77,41.88,0,-0.2,17,10,0
16408,1970-01-01 00:00:16.408,0.91,0.82,0,0.28,0,1,0.9,999,0,13.04,45.85,45.77,41.94,0,-0.2,17,10,0
17408,1970-01-01 00:00:17.408,0.98,1.05,0,0.28,0,1,0.9,999,0,13.04,45.84,45.85,41.91,0,-0.2,17,10,0
18408,1970-01-01 00:00:18.408,0.92,1.35,0,0.28,0,1,0.9,999,0,13.03,45.92,45.77,41.91,0,-0.19,17,10,0
20408,1970-01-01 00:00:20.408,0.97,1.81,0,0.28,0,1,0.9,999,0,13.09,45.85,45.82,41.94,0,-0.19,17,10,0
21408,1970-01-01 00:00:21.408,0,1.81,0,0.26,0,1,0.9,999,0,13.06,45.9,45.76,41.94,0,-0.2,17,10,0
